ObjectNo,StepSequenceNo,SequenceNo,Datetime,LAACA_AR034,LAACA_AR035,LAACA_AR036,LAACA_AR037,LAACA_AR038,LAACA_AR039,LAACA_AR040,LAACA_AR041,LAACA_AR042,LAACA_AR043,LAACA_AR044,LAACA_AR045,LAACA_AR013,LAACA_AR046,LAACA_AR047,LAACA_AR048,LAACA_AR014,LAACA_AR015,LAACA_AR016,LAACA_AR017,LAACA_AR018,LAACA_AR019,LAACA_AR020,LAACA_AR021,LAACA_AR022,LAACA_AR023,LAACA_AR024,LAACA_AR025,LAACA_AR026,LAACA_AR027,LAACA_AR028,LAACA_AR029,LAACA_AR030,LAACA_AR031,LAACA_AR032,LAACA_AR033,LAACA_AR049,LAACA_AR050,LAACA_AR051,LAACA_AR052,LAACA_AR053,LAACA_AR054,LAACA_AR055,LAACA_AR056,LAACA_AR057,LAACA_AR058,LAACA_AR059,LAACA_AR060,LAACA_AR061,LAACA_AR062,LAACA_AR063,LAACA_AR064,LAACA_AR065,LAACA_AR066,LAACA_AR067,LAACA_AR068,LAACA_AR069,LAACA_AR070,LAACA_AR071,LAACA_AR072,LAACA_AR073,LAACA_AR074,LAACA_AR075,LAACA_AR076,LAACA_AR077,LAACA_AR078,LAACA_AR079,LAACA_AR080,LAACA_AR081,LAACA_AR082,LAACA_AR083,LAACA_AR084,LAACA_AR085,LAACA_AR086,LAACA_AR087,LAACA_AR088,LAACA_AR089,LAACA_AR090,LAACA_AR091,LAACA_AR092,LAACA_AR093,LAACA_AR094,LAACA_AR095,LAACA_AR096,LAACA_AR097,LAACA_AR098,LAACA_AR099,LAACA_AR100,LAACA_AR101,LAACA_AR102,LAACA_AR103,LAACA_AR104,LAACA_AR105,LAACA_AR106,LAACA_AR107,LAACA_AR108,LAACA_AR109,LAACA_AR110,LAACA_AR111,LAACA_AR112,LAACA_AR113,LAACA_AR114
E3J2BC1221,,479,负极,正向,137,140,143,50.000,2#,2024-03-18 15:57:23,-88.162,499.933,1,1.5,140.350,10,140.401,140.298,141.430,140.780,140.320,139.750,139.720,139.720,140.340,140.420,140.520,140.490,2191116,0,0,0,0,0,0,0,0,0,0,2192669,2192669,2193946,2196743.75,99.98,2197.61,489.12,492.43,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.95,139.89,0.00,0.00,5.00
E3J2BC1221,,480,负极,反向,137,140,143,50.000,2#,2024-03-18 15:57:28,-88.162,499.933,1,1.5,140.120,10,139.917,140.320,140.510,139.820,140.000,140.080,139.170,139.500,139.980,140.370,140.900,140.850,2201414,0,0,0,0,0,0,0,0,0,0,2200127,2200127,2198595,2204903.25,99.99,2205.46,486.94,488.38,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.86,139.77,0.00,0.00,5.00
E3J2BC1221,,481,负极,正向,137,140,143,50.000,2#,2024-03-18 15:57:42,-88.181,499.933,1,1.5,139.590,10,139.589,139.589,140.530,139.840,139.640,139.180,138.750,139.110,139.470,140.270,140.040,139.060,2223531,0,0,0,0,0,0,0,0,0,0,2224882,2224882,2226127,2229212.00,99.98,2228.98,486.94,488.38,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.88,139.89,0.00,0.00,5.00
E3J2BC1221,,482,负极,反向,137,140,143,50.000,2#,2024-03-18 15:57:56,-88.181,499.941,1,1.5,139.430,10,139.273,139.586,139.710,139.390,139.380,139.040,138.850,138.610,139.260,139.990,140.350,139.720,2248903,0,0,0,0,0,0,0,0,0,0,2247425,2247425,2246074,2252520.25,99.99,2252.33,486.71,488.14,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.95,139.98,0.00,0.00,5.00
E3J2BC1221,,483,负极,正向,137,140,143,50.000,2#,2024-03-18 15:58:01,-88.181,499.941,1,1.5,139.530,10,139.335,139.732,140.060,139.610,139.040,139.050,138.910,138.740,139.500,140.250,140.340,139.830,2254904,0,0,0,0,0,0,0,0,0,0,2256372,2256372,2257499,2260573.50,99.99,2261.33,486.71,488.14,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.02,140.06,0.00,0.00,5.00
E3J2BC1221,,484,负极,反向,137,140,143,50.000,2#,2024-03-18 15:58:06,-88.181,499.941,1,1.5,139.410,10,139.543,139.276,140.050,140.040,139.940,139.120,138.550,138.990,139.960,139.090,139.350,138.990,2264978,0,0,0,0,0,0,0,0,0,0,2263893,2263893,2262382,2268722.50,99.99,2268.49,487.78,488.38,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.85,139.93,0.00,0.00,5.00
E3J2BC1221,,485,负极,正向,137,140,143,50.000,2#,2024-03-18 15:58:11,-88.181,499.941,1,1.5,139.480,10,139.550,139.412,140.290,140.430,139.560,138.900,138.570,139.100,139.720,139.510,139.450,139.280,2271669,0,0,0,0,0,0,0,0,0,0,2272457,2272457,2273829,2276882.00,100.01,2277.47,487.78,488.38,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.70,139.79,0.00,0.00,5.00
E3J2BC1221,,486,负极,反向,137,140,143,50.000,2#,2024-03-18 15:58:16,-88.181,499.941,1,1.5,139.520,10,139.389,139.661,139.730,139.450,139.540,139.240,138.980,139.030,139.280,139.700,139.930,140.370,2281329,0,0,0,0,0,0,0,0,0,0,2280148,2280148,2278861,2285031.00,99.98,2284.64,487.05,490.05,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.71,139.85,0.00,0.00,5.00
E3J2BC1221,,487,负极,正向,137,140,143,50.000,2#,2024-03-18 15:58:21,-88.181,499.941,1,1.5,139.750,10,139.347,140.148,139.980,140.170,138.920,139.020,138.640,139.330,140.230,140.550,140.570,140.070,2287520,0,0,0,0,0,0,0,0,0,0,2288808,2288808,2290126,2293552.00,99.98,2293.69,487.05,490.05,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.74,139.90,0.00,0.00,5.00
E3J2BC1221,,488,负极,反向,137,140,143,50.000,2#,2024-03-18 15:58:26,-88.181,499.941,1,1.5,139.680,10,139.774,139.590,140.100,140.120,140.000,139.740,138.920,138.990,139.980,140.040,139.630,139.300,2297605,0,0,0,0,0,0,0,0,0,0,2296456,2296456,2295010,2301382.00,99.99,2300.90,488.83,487.90,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.66,139.83,0.00,0.00,5.00
E3J2BC1221,,489,负极,正向,137,140,143,50.000,2#,2024-03-18 15:58:30,-88.181,499.941,1,1.5,139.700,10,139.875,139.516,140.980,140.320,139.840,139.210,139.030,139.730,139.420,139.690,139.530,139.210,2303946,0,0,0,0,0,0,0,0,0,0,2305180,2305180,2306531,2309562.75,99.99,2309.85,488.83,487.90,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.61,139.76,0.00,0.00,5.00
E3J2BC1221,,490,负极,反向,137,140,143,50.000,2#,2024-03-18 15:58:35,-88.181,499.941,1,1.5,139.590,10,139.601,139.574,140.610,139.700,139.550,138.990,139.170,139.520,139.080,139.610,139.920,139.750,2314020,0,0,0,0,0,0,0,0,0,0,2312967,2312967,2311425,2317743.75,99.99,2317.82,487.35,490.22,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.56,139.68,0.00,0.00,5.00
E3J2BC1221,,491,负极,正向,137,140,143,50.000,2#,2024-03-18 15:58:41,-88.181,499.941,1,1.5,139.690,10,139.352,140.033,140.480,139.860,138.920,138.880,138.630,139.210,140.190,140.900,140.270,139.600,2320478,0,0,0,0,0,0,0,0,0,0,2321499,2321499,2322989,2326265.00,99.98,2326.89,488.89,490.12,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.53,139.61,0.00,0.00,5.00
E3J2BC1221,,492,负极,反向,137,140,143,50.000,2#,2024-03-18 15:58:45,-88.181,499.941,1,1.5,139.860,10,140.032,139.688,140.430,139.960,139.850,140.150,139.770,139.360,139.770,139.890,139.940,139.480,2330446,0,0,0,0,0,0,0,0,0,0,2329073,2329073,2327946,2334052.00,99.98,2334.27,488.89,490.12,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.50,139.65,0.00,0.00,5.00
E3J2BC1221,,493,负极,正向,137,140,143,50.000,2#,2024-03-18 15:58:50,-88.181,499.941,1,1.5,139.820,10,139.896,139.748,141.110,140.170,139.590,139.260,139.350,139.420,139.640,139.850,139.590,140.240,2336616,0,0,0,0,0,0,0,0,0,0,2337946,2337956,2339212,2342233.00,99.99,2342.38,488.20,489.55,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.58,139.66,0.00,0.00,5.00
E3J2BC1221,,494,负极,反向,137,140,143,50.000,2#,2024-03-18 15:58:55,-88.181,499.941,1,1.5,139.550,10,139.402,139.689,140.000,139.650,139.570,139.340,138.450,139.120,139.580,139.750,140.080,139.910,2346691,0,0,0,0,0,0,0,0,0,0,2345456,2345456,2344095,2350371.00,99.98,2350.70,488.20,489.55,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.64,139.67,0.00,0.00,5.00
E3J2BC1221,,495,负极,正向,137,140,143,50.000,2#,2024-03-18 15:59:00,-88.181,499.941,1,1.5,139.830,10,139.488,140.176,140.650,139.960,139.190,138.870,138.770,139.720,140.630,140.690,140.280,139.560,2352914,0,0,0,0,0,0,0,0,0,0,2354137,2354137,2355488,2358520.00,99.99,2358.68,489.47,490.32,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.62,139.71,0.00,0.00,5.00
E3J2BC1221,,496,负极,反向,137,140,143,50.000,2#,2024-03-18 15:59:05,-88.181,499.941,1,1.5,140.090,10,140.242,139.942,140.900,140.360,139.680,140.340,139.930,139.580,140.070,139.960,140.040,140.060,2362999,0,0,0,0,0,0,0,0,0,0,2361754,2361754,2360414,2366668.75,99.99,2367.74,489.47,490.32,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.62,139.78,0.00,0.00,5.00
E3J2BC1221,,497,负极,正向,137,140,143,50.000,2#,2024-03-18 15:59:25,-88.212,499.941,1,1.5,139.860,10,139.773,139.949,140.270,140.120,139.800,139.530,139.150,138.970,140.340,140.600,140.370,139.470,2395360,0,0,0,0,0,0,0,0,0,0,2396584,2396584,2397935,2400998.50,99.98,2401.27,487.99,489.29,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.70,139.81,0.00,0.00,5.00
E3J2BC1221,,498,负极,反向,137,140,143,50.000,2#,2024-03-18 15:59:39,-88.212,499.963,1,1.5,139.470,10,139.636,139.308,140.780,139.990,139.570,139.180,138.650,139.170,138.920,139.240,139.960,139.250,2420372,0,0,0,0,0,0,0,0,0,0,2419478,2419478,2417829,2424148.00,99.98,2424.66,487.99,489.29,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.74,139.79,0.00,0.00,5.00
E3J2BC1221,,499,负极,正向,137,140,143,50.000,2#,2024-03-18 15:59:44,-88.212,499.963,1,1.5,139.540,10,139.716,139.364,140.500,140.040,139.570,139.590,138.870,138.820,139.160,139.420,139.800,139.630,2426712,0,0,0,0,0,0,0,0,0,0,2427957,2427957,2429701,2432318.25,99.99,2432.56,489.59,491.48,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.73,139.76,0.00,0.00,5.00
E3J2BC1221,,500,负极,反向,137,140,143,50.000,2#,2024-03-18 15:59:49,-88.212,499.963,1,1.5,139.830,10,139.816,139.853,140.340,140.310,140.120,139.560,138.760,138.970,139.800,140.210,140.190,140.090,2436957,0,0,0,0,0,0,0,0,0,0,2435542,2435542,2434191,2440488.25,99.99,2441.51,489.59,491.48,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.71,139.75,0.00,0.00,5.00
E3J2BC1221,,501,负极,正向,137,140,143,50.000,2#,2024-03-18 15:59:54,-88.212,499.963,1,1.5,140.140,10,139.946,140.342,141.140,140.680,139.650,138.920,139.340,139.580,140.890,140.350,140.460,140.430,2443020,0,0,0,0,0,0,0,0,0,0,2444446,2444446,2445616,2448881.75,99.99,2448.83,489.16,490.76,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.74,139.77,0.00,0.00,5.00
E3J2BC1221,,502,负极,反向,137,140,143,50.000,2#,2024-03-18 15:59:59,-88.212,499.963,1,1.5,140.840,10,141.113,140.565,142.320,141.580,140.850,140.520,140.300,140.490,140.740,140.330,140.860,140.420,2453106,0,0,0,0,0,0,0,0,0,0,2451946,2451946,2450510,2456818.75,99.99,2457.84,489.16,490.76,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.79,139.81,0.00,0.00,5.00
E3J2BC1221,,503,负极,正向,137,140,143,50.000,2#,2024-03-18 16:00:04,-88.212,499.963,1,1.5,141.290,10,141.539,141.037,142.040,141.580,141.770,141.480,140.830,140.450,140.950,140.900,141.640,141.250,2459424,0,0,0,0,0,0,0,0,0,0,2460498,2460498,2461624,2463648.00,71.60,2465.18,481.16,491.19,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.91,139.90,0.00,0.00,5.00
E3J2BC1221,,504,负极,反向,137,140,143,50.000,2#,2024-03-18 16:00:09,-88.212,499.963,1,1.5,141.980,10,141.904,142.061,142.330,142.100,141.840,141.720,141.530,141.640,142.310,142.150,142.280,141.920,2465326,0,0,0,0,0,0,0,0,0,0,2464996,2464996,2464561,2465663.75,11.94,2468.42,489.09,488.43,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.07,140.03,0.00,0.00,5.00
E3J2BC1221,,505,负极,正向,137,140,143,50.000,2#,2024-03-18 16:00:14,-88.212,499.963,1,1.5,141.310,10,141.997,140.618,142.850,142.150,141.830,141.750,141.410,141.200,141.150,140.590,140.200,139.960,2465897,0,0,0,0,0,0,0,0,0,0,2466186,2466186,2466577,2467831.75,40.01,2469.98,490.41,482.70,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.32,140.27,0.00,0.00,5.00
E3J2BC1221,,506,负极,反向,137,140,143,50.000,2#,2024-03-18 16:00:19,-88.212,499.963,1,1.5,139.320,10,138.887,139.754,139.860,139.020,138.690,138.360,138.490,138.700,139.300,139.770,140.290,140.710,2469761,0,0,0,0,0,0,0,0,0,0,2469145,2469145,2468598,2471123.75,40.01,2472.97,487.84,482.00,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.58,140.31,0.00,0.00,5.00
E3J2BC1221,,507,负极,正向,137,140,143,50.000,2#,2024-03-18 16:00:24,-88.212,499.963,1,1.5,139.610,10,140.490,138.738,141.820,140.700,140.630,139.940,139.360,138.960,139.040,138.850,138.560,138.280,2472144,0,0,0,0,0,0,0,0,0,0,2472739,2472739,2473180,2474378.75,40.01,2476.55,495.84,489.92,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.44,140.29,0.00,0.00,5.00
E3J2BC1221,,508,负极,反向,137,140,143,50.000,2#,2024-03-18 16:00:29,-88.212,499.963,1,1.5,138.920,10,139.341,138.491,140.800,140.020,139.220,138.610,138.050,138.010,138.370,138.390,138.850,138.840,2475971,0,0,0,0,0,0,0,0,0,0,2475685,2475685,2475131,2476266.75,15.96,2479.02,496.78,490.18,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.51,140.17,0.00,0.00,5.00
E3J2BC1221,,509,负极,正向,137,140,143,50.000,2#,2024-03-18 16:00:34,-88.212,499.963,1,1.5,139.850,10,140.351,139.347,141.780,140.940,140.160,139.680,139.200,139.240,139.580,139.420,139.540,138.950,2476237,0,0,0,0,0,0,0,0,0,0,2476237,2476237,2476237,2476237.00,0.00,2479.17,497.27,490.32,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.47,140.08,0.00,0.00,5.00
E3J2BC1221,,510,负极,反向,137,140,143,50.000,2#,2024-03-18 16:00:38,-88.212,499.963,1,1.5,139.880,10,140.491,139.258,142.060,141.060,140.210,139.870,139.260,139.200,139.380,139.290,139.430,138.990,2476237,0,0,0,0,0,0,0,0,0,0,2476237,2476237,2476237,2476237.00,0.00,2479.17,497.27,490.32,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.54,140.07,0.00,0.00,5.00
